ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m
1981, 6.70031, 4.43369, 1.12711, 0, 0, 0, 0, 0, 0, 1
1982, 7.20413, 4.49892, 5.5341, 0, 0, 0, 0, 0, 0, 1
1983, 8.27067, 3.05078, 7.06905, 0, 0, 0, 0, 0, 0, 1
1984, 0.189404, 1.12223, 4.34426, 0, 0, 0, 0, 0, 0, 1
1985, 3.54343, 7.93701, 1.66593, 0, 0, 0, 0, 0, 0, 1
1986, 1.95656, 9.98954, 7.55713, 0, 0, 0, 0, 0, 0, 1
1987, 7.75676, 2.45235, 5.30359, 0, 0, 0, 0, 0, 0, 1
1988, 9.39286, 0.203952, 3.94092, 0, 0, 0, 0, 0, 0, 1
1989, 5.6755, 6.26128, 8.70775, 0, 0, 0, 0, 0, 0, 1
1990, 0.535604, 1.37038, 2.63911, 0, 0, 0, 0, 0, 0, 1
1991, 2.21172, 0.81861, 8.32492, 0, 0, 0, 0, 0, 0, 1
1992, 8.40884, 4.23317, 0.520185, 0, 0, 0, 0, 0, 0, 1
1993, 1.33786, 5.87608, 4.1707, 0, 0, 0, 0, 0, 0, 1
1994, 4.42388, 5.19848, 3.39457, 0, 0, 0, 0, 0, 0, 1
1995, 2.5583, 1.95669, 1.40419, 0, 0, 0, 0, 0, 0, 1
1996, 6.81064, 0.077695, 5.15041, 0, 0, 0, 0, 0, 0, 1
1997, 9.42283, 5.42221, 8.17369, 0, 0, 0, 0, 0, 0, 1
1998, 6.55393, 9.84719, 7.03805, 0, 0, 0, 0, 0, 0, 1
1999, 4.4952, 6.55324, 6.16613, 0, 0, 0, 0, 0, 0, 1
2000, 3.93932, 2.12625, 0.143084, 0, 0, 0, 0, 0, 0, 1
2001, 6.14023, 8.94504, 6.23038, 0, 0, 0, 0, 0, 0, 1
2002, 7.60855, 9.94534, 2.55076, 0, 0, 0, 0, 0, 0, 1
2003, 7.80399, 5.91709, 2.19229, 0, 0, 0, 0, 0, 0, 1
2004, 8.41221, 2.89013, 5.68048, 0, 0, 0, 0, 0, 0, 1
2005, 9.06677, 0.0484847, 6.16672, 0, 0, 0, 0, 0, 0, 1
2006, 8.89301, 3.23728, 9.25298, 0, 0, 0, 0, 0, 0, 1
2007, 8.32316, 8.46984, 0.406119, 0, 0, 0, 0, 0, 0, 1
2008, 7.18527, 2.61908, 7.86778, 0, 0, 0, 0, 0, 0, 1
2009, 3.9019, 2.55705, 4.5196, 0, 0, 0, 0, 0, 0, 1
2010, 4.12175, 9.57539, 6.47252, 0, 0, 0, 0, 0, 0, 1
2011, 6.72913, 8.08074, 9.33593, 0, 0, 0, 0, 0, 0, 1
2012, 5.74352, 6.33619, 9.76813, 0, 0, 0, 0, 0, 0, 1
2013, 6.76608, 5.16438, 8.88652, 0, 0, 0, 0, 0, 0, 1
2014, 1.11828, 0.239065, 5.59953, 0, 0, 0, 0, 0, 0, 1
2015, 7.23996, 0.159596, 1.3189, 0, 0, 0, 0, 0, 0, 1
2016, 6.14243, 6.55412, 6.62473, 0, 0, 0, 0, 0, 0, 1
2017, 2.90382, 4.80775, 5.68717, 0, 0, 0, 0, 0, 0, 1
2018, 3.84549, 6.72745, 7.04986, 0, 0, 0, 0, 0, 0, 1
2019, 1.18686, 7.23584, 3.007, 0, 0, 0, 0, 0, 0, 1
2020, 3.01279, 4.95699, 3.52166, 0, 0, 0, 0, 0, 0, 1
2021, 3.29111, 6.809, 5.37171, 0, 0, 0, 0, 0, 0, 1
2022, 3.35489, 9.56074, 3.76785, 0, 0, 0, 0, 0, 0, 1
2023, 0.728041, 2.55739, 4.06601, 0, 0, 0, 0, 0, 0, 1
2024, 2.7484, 1.20797, 3.70432, 0, 0, 0, 0, 0, 0, 1
2025, 7.74162, 2.18409, 4.66243, 0, 0, 0, 0, 0, 0, 1
2026, 9.16502, 7.51121, 7.16691, 0, 0, 0, 0, 0, 0, 1
2027, 7.41579, 9.84329, 3.21012, 0, 0, 0, 0, 0, 0, 1
2028, 2.14494, 2.4049, 7.71595, 0, 0, 0, 0, 0, 0, 1
2029, 0.324792, 1.8902, 4.86167, 0, 0, 0, 0, 0, 0, 1
2030, 3.73424, 6.84854, 5.34002, 0, 0, 0, 0, 0, 0, 1
2031, 6.6791, 1.72068, 0.82434, 0, 0, 0, 0, 0, 0, 1
2032, 2.24861, 7.44936, 7.38786, 0, 0, 0, 0, 0, 0, 1
2033, 7.15466, 4.45637, 6.97949, 0, 0, 0, 0, 0, 0, 1
2034, 8.00015, 6.14955, 8.47991, 0, 0, 0, 0, 0, 0, 1
2035, 0.374327, 3.34128, 3.24913, 0, 0, 0, 0, 0, 0, 1
2036, 4.17752, 5.64145, 6.44594, 0, 0, 0, 0, 0, 0, 1
2037, 4.01318, 5.30745, 4.63502, 0, 0, 0, 0, 0, 0, 1
2038, 8.12347, 9.16802, 9.2444, 0, 0, 0, 0, 0, 0, 1
2039, 5.57987, 8.55676, 0.357809, 0, 0, 0, 0, 0, 0, 1
2040, 6.25029, 7.43695, 4.77812, 0, 0, 0, 0, 0, 0, 1
2041, 8.54847, 0.447171, 6.2516, 0, 0, 0, 0, 0, 0, 1
2042, 3.21306, 0.688271, 1.34722, 0, 0, 0, 0, 0, 0, 1
2043, 2.96236, 8.73639, 0.19194, 0, 0, 0, 0, 0, 0, 1
2044, 4.97111, 5.11543, 5.74369, 0, 0, 0, 0, 0, 0, 1
2045, 4.38546, 7.93472, 7.65135, 0, 0, 0, 0, 0, 0, 1
2046, 1.84621, 1.10062, 1.24076, 0, 0, 0, 0, 0, 0, 1
2047, 6.06616, 6.88226, 4.50529, 0, 0, 0, 0, 0, 0, 1
2048, 7.96829, 3.88253, 0.639333, 0, 0, 0, 0, 0, 0, 1
2049, 2.85583, 5.25742, 3.57091, 0, 0, 0, 0, 0, 0, 1
2050, 3.28377, 0.892436, 7.94772, 0, 0, 0, 0, 0, 0, 1
2051, 9.49836, 4.32913, 7.57021, 0, 0, 0, 0, 0, 0, 1
2052, 5.80688, 3.10292, 0.114163, 0, 0, 0, 0, 0, 0, 1
2053, 2.20708, 3.37699, 6.6321, 0, 0, 0, 0, 0, 0, 1
2054, 1.22168, 3.37021, 5.39578, 0, 0, 0, 0, 0, 0, 1
2055, 9.34093, 9.87998, 3.15422, 0, 0, 0, 0, 0, 0, 1
2056, 8.50474, 7.42447, 6.5745, 0, 0, 0, 0, 0, 0, 1
2057, 4.72617, 1.74197, 1.32746, 0, 0, 0, 0, 0, 0, 1
2058, 9.56994, 6.93886, 5.43314, 0, 0, 0, 0, 0, 0, 1
2059, 6.02517, 4.82712, 3.9072, 0, 0, 0, 0, 0, 0, 1
2060, 4.84258, 4.41943, 4.778, 0, 0, 0, 0, 0, 0, 1
2061, 1.23235, 3.22054, 8.06315, 0, 0, 0, 0, 0, 0, 1
2062, 7.7703, 2.78834, 3.23056, 0, 0, 0, 0, 0, 0, 1
2063, 0.241772, 0.401058, 6.09486, 0, 0, 0, 0, 0, 0, 1
2064, 7.55041, 1.38406, 8.77792, 0, 0, 0, 0, 0, 0, 1
2065, 9.47935, 6.44537, 0.763309, 0, 0, 0, 0, 0, 0, 1
2066, 2.09511, 7.06977, 0.568404, 0, 0, 0, 0, 0, 0, 1
2067, 8.18665, 6.98968, 6.31445, 0, 0, 0, 0, 0, 0, 1
2068, 3.40608, 5.78254, 5.10828, 0, 0, 0, 0, 0, 0, 1
2069, 0.350727, 8.6125, 3.75342, 0, 0, 0, 0, 0, 0, 1
2070, 4.98028, 9.73551, 5.72841, 0, 0, 0, 0, 0, 0, 1
2071, 7.8285, 9.186, 6.36549, 0, 0, 0, 0, 0, 0, 1
2072, 8.01283, 1.34395, 1.34367, 0, 0, 0, 0, 0, 0, 1
2073, 2.58499, 5.18219, 6.6264, 0, 0, 0, 0, 0, 0, 1
2074, 0.615388, 7.85743, 6.1688, 0, 0, 0, 0, 0, 0, 1
2075, 8.02104, 0.218805, 0.172432, 0, 0, 0, 0, 0, 0, 1
2076, 4.04545, 0.468794, 1.48858, 0, 0, 0, 0, 0, 0, 1
2077, 1.48508, 8.05641, 6.85874, 0, 0, 0, 0, 0, 0, 1
2078, 6.95921, 2.41621, 3.12328, 0, 0, 0, 0, 0, 0, 1
2079, 7.71932, 6.29014, 6.4587, 0, 0, 0, 0, 0, 0, 1
2080, 5.74445, 5.46208, 6.19633, 0, 0, 0, 0, 0, 0, 1
2081, 8.25441, 7.57448, 5.33276, 0, 0, 0, 0, 0, 0, 1
2082, 9.80179, 4.97905, 3.42757, 0, 0, 0, 0, 0, 0, 1
2083, 1.88867, 8.51105, 3.73127, 0, 0, 0, 0, 0, 0, 1
2084, 2.50014, 5.25565, 8.31229, 0, 0, 0, 0, 0, 0, 1
2085, 7.08242, 6.41513, 8.0055, 0, 0, 0, 0, 0, 0, 1
2086, 1.87974, 9.77516, 8.01227, 0, 0, 0, 0, 0, 0, 1
2087, 2.21902, 8.55051, 9.64661, 0, 0, 0, 0, 0, 0, 1
2088, 0.233857, 8.29008, 2.64885, 0, 0, 0, 0, 0, 0, 1
2089, 9.2089, 1.5407, 3.75175, 0, 0, 0, 0, 0, 0, 1
2090, 0.26497, 6.8257, 3.13651, 0, 0, 0, 0, 0, 0, 1
2091, 2.91331, 7.64119, 3.66425, 0, 0, 0, 0, 0, 0, 1
2092, 7.40876, 5.7596, 3.39023, 0, 0, 0, 0, 0, 0, 1
2093, 0.100287, 4.50668, 1.11727, 0, 0, 0, 0, 0, 0, 1
2094, 2.55897, 9.98583, 7.70576, 0, 0, 0, 0, 0, 0, 1
2095, 8.75096, 3.29946, 7.37608, 0, 0, 0, 0, 0, 0, 1
2096, 6.76022, 8.48846, 0.815789, 0, 0, 0, 0, 0, 0, 1
2097, 5.79342, 9.48224, 8.12361, 0, 0, 0, 0, 0, 0, 1
2098, 2.29806, 6.98967, 7.55157, 0, 0, 0, 0, 0, 0, 1
2099, 1.36424, 3.97492, 4.37935, 0, 0, 0, 0, 0, 0, 1
2100, 5.44893, 0.92574, 2.32251, 0, 0, 0, 0, 0, 0, 1
2101, 7.15986, 7.93328, 7.52374, 0, 0, 0, 0, 0, 0, 1
2102, 4.51313, 2.41076, 1.11191, 0, 0, 0, 0, 0, 0, 1
2103, 8.10302, 1.92122, 1.17269, 0, 0, 0, 0, 0, 0, 1
2104, 0.889722, 3.95892, 7.69201, 0, 0, 0, 0, 0, 0, 1
2105, 6.30054, 9.25429, 3.89858, 0, 0, 0, 0, 0, 0, 1
2106, 2.01681, 8.83949, 7.70282, 0, 0, 0, 0, 0, 0, 1
2107, 4.54112, 9.28535, 5.29191, 0, 0, 0, 0, 0, 0, 1
2108, 8.71819, 8.18898, 2.88297, 0, 0, 0, 0, 0, 0, 1
2109, 8.93194, 2.32769, 3.2775, 0, 0, 0, 0, 0, 0, 1
2110, 4.86309, 2.78774, 9.54065, 0, 0, 0, 0, 0, 0, 1
2111, 4.76789, 6.78451, 9.09561, 0, 0, 0, 0, 0, 0, 1
2112, 4.14367, 0.549289, 7.14981, 0, 0, 0, 0, 0, 0, 1
2113, 7.87196, 4.603, 2.09694, 0, 0, 0, 0, 0, 0, 1
2114, 7.54836, 9.50691, 3.63317, 0, 0, 0, 0, 0, 0, 1
2115, 2.27596, 3.42167, 5.11409, 0, 0, 0, 0, 0, 0, 1
2116, 3.27183, 8.06608, 0.976274, 0, 0, 0, 0, 0, 0, 1
2117, 6.67255, 8.31895, 6.01265, 0, 0, 0, 0, 0, 0, 1
2118, 5.55261, 2.9888, 2.83478, 0, 0, 0, 0, 0, 0, 1
2119, 7.21389, 2.66582, 6.25458, 0, 0, 0, 0, 0, 0, 1
2120, 2.3592, 0.168577, 4.80211, 0, 0, 0, 0, 0, 0, 1
2121, 4.26818, 9.00283, 4.62935, 0, 0, 0, 0, 0, 0, 1
2122, 0.329901, 4.43498, 2.71095, 0, 0, 0, 0, 0, 0, 1
2123, 5.26028, 4.34386, 7.58622, 0, 0, 0, 0, 0, 0, 1
2124, 6.42337, 6.32986, 7.80328, 0, 0, 0, 0, 0, 0, 1
2125, 9.29242, 1.13193, 2.44629, 0, 0, 0, 0, 0, 0, 1
2126, 2.82873, 1.68568, 6.08746, 0, 0, 0, 0, 0, 0, 1
2127, 4.30681, 2.9178, 2.49526, 0, 0, 0, 0, 0, 0, 1
2128, 0.10822, 8.47355, 0.146586, 0, 0, 0, 0, 0, 0, 1
2129, 8.96532, 6.24755, 5.3367, 0, 0, 0, 0, 0, 0, 1
2130, 7.48316, 9.2394, 0.203435, 0, 0, 0, 0, 0, 0, 1
2131, 7.08375, 1.12467, 1.09629, 0, 0, 0, 0, 0, 0, 1
2132, 1.74525, 1.36536, 7.42253, 0, 0, 0, 0, 0, 0, 1
2133, 0.182754, 9.16879, 1.8507, 0, 0, 0, 0, 0, 0, 1
2134, 8.78282, 3.87576, 7.55416, 0, 0, 0, 0, 0, 0, 1
2135, 3.9833, 8.04151, 2.94538, 0, 0, 0, 0, 0, 0, 1
2136, 4.10904, 4.05375, 6.46392, 0, 0, 0, 0, 0, 0, 1
2137, 5.15081, 0.430685, 0.564124, 0, 0, 0, 0, 0, 0, 1
2138, 1.27147, 8.78296, 1.72939, 0, 0, 0, 0, 0, 0, 1
2139, 7.407, 5.24251, 2.98473, 0, 0, 0, 0, 0, 0, 1
2140, 1.34646, 8.20052, 9.98593, 0, 0, 0, 0, 0, 0, 1
2141, 4.01298, 7.84747, 8.77816, 0, 0, 0, 0, 0, 0, 1
2142, 2.30435, 6.26675, 9.3953, 0, 0, 0, 0, 0, 0, 1
2143, 0.145536, 4.00398, 8.74151, 0, 0, 0, 0, 0, 0, 1
2144, 0.314299, 9.01467, 3.64205, 0, 0, 0, 0, 0, 0, 1
2145, 8.50899, 9.79772, 8.07348, 0, 0, 0, 0, 0, 0, 1
2146, 6.48509, 9.21456, 7.55761, 0, 0, 0, 0, 0, 0, 1
2147, 8.61574, 6.02819, 5.35824, 0, 0, 0, 0, 0, 0, 1
2148, 8.77705, 6.3385, 3.48522, 0, 0, 0, 0, 0, 0, 1
2149, 4.87165, 7.00329, 4.21703, 0, 0, 0, 0, 0, 0, 1
2150, 8.41555, 8.19992, 6.65248, 0, 0, 0, 0, 0, 0, 1
2151, 7.06775, 3.27479, 0.545452, 0, 0, 0, 0, 0, 0, 1
2152, 8.75374, 0.116677, 9.18962, 0, 0, 0, 0, 0, 0, 1
2153, 6.99309, 4.4671, 6.94523, 0, 0, 0, 0, 0, 0, 1
2154, 2.11497, 2.60705, 3.68533, 0, 0, 0, 0, 0, 0, 1
2155, 5.03976, 0.789126, 9.67649, 0, 0, 0, 0, 0, 0, 1
2156, 7.69428, 4.8417, 6.98612, 0, 0, 0, 0, 0, 0, 1
2157, 4.33408, 5.8853, 6.74661, 0, 0, 0, 0, 0, 0, 1
2158, 2.10487, 0.98996, 3.45181, 0, 0, 0, 0, 0, 0, 1
2159, 2.38736, 8.47925, 5.49956, 0, 0, 0, 0, 0, 0, 1
2160, 6.49677, 1.61138, 3.28654, 0, 0, 0, 0, 0, 0, 1
2161, 3.48377, 3.19238, 4.50305, 0, 0, 0, 0, 0, 0, 1
2162, 0.0920335, 3.45237, 4.30812, 0, 0, 0, 0, 0, 0, 1
2163, 4.33033, 8.59531, 2.27173, 0, 0, 0, 0, 0, 0, 1
2164, 7.05762, 8.82308, 4.89495, 0, 0, 0, 0, 0, 0, 1
2165, 8.69317, 3.96042, 7.22294, 0, 0, 0, 0, 0, 0, 1
2166, 7.89136, 6.4223, 4.84348, 0, 0, 0, 0, 0, 0, 1
2167, 8.7474, 9.5808, 0.946749, 0, 0, 0, 0, 0, 0, 1
2168, 9.56484, 4.05319, 2.5724, 0, 0, 0, 0, 0, 0, 1
2169, 2.96125, 5.9173, 7.43273, 0, 0, 0, 0, 0, 0, 1
2170, 9.91251, 5.8032, 0.15771, 0, 0, 0, 0, 0, 0, 1
2171, 7.67555, 8.43901, 0.883155, 0, 0, 0, 0, 0, 0, 1
2172, 1.9756, 8.72171, 4.84649, 0, 0, 0, 0, 0, 0, 1
2173, 7.06956, 9.46923, 4.07153, 0, 0, 0, 0, 0, 0, 1
2174, 2.88869, 5.89057, 7.294, 0, 0, 0, 0, 0, 0, 1
2175, 8.90954, 8.06198, 7.28044, 0, 0, 0, 0, 0, 0, 1
2176, 0.956668, 4.999, 7.37479, 0, 0, 0, 0, 0, 0, 1
2177, 1.77316, 7.78272, 2.51677, 0, 0, 0, 0, 0, 0, 1
2178, 8.39801, 2.6774, 7.4135, 0, 0, 0, 0, 0, 0, 1
2179, 2.94854, 5.61451, 1.83188, 0, 0, 0, 0, 0, 0, 1
2180, 7.77215, 1.82764, 1.04271, 0, 0, 0, 0, 0, 0, 1
2181, 5.13667, 4.54576, 1.72036, 0, 0, 0, 0, 0, 0, 1
2182, 0.740023, 1.78696, 5.06779, 0, 0, 0, 0, 0, 0, 1
2183, 2.92844, 6.22078, 2.05862, 0, 0, 0, 0, 0, 0, 1
2184, 8.57815, 8.12214, 7.90217, 0, 0, 0, 0, 0, 0, 1
2185, 5.46804, 0.631255, 2.84663, 0, 0, 0, 0, 0, 0, 1
2186, 8.01196, 5.27184, 2.60045, 0, 0, 0, 0, 0, 0, 1
2187, 4.79517, 6.12893, 9.02565, 0, 0, 0, 0, 0, 0, 1
2188, 3.60775, 7.89916, 0.250646, 0, 0, 0, 0, 0, 0, 1
2189, 7.68435, 1.993, 4.15853, 0, 0, 0, 0, 0, 0, 1
2190, 6.69994, 5.48332, 4.18198, 0, 0, 0, 0, 0, 0, 1
2191, 9.922, 0.696427, 1.62809, 0, 0, 0, 0, 0, 0, 1
2192, 6.21569, 6.64963, 0.715314, 0, 0, 0, 0, 0, 0, 1
2193, 1.66958, 5.77308, 7.76826, 0, 0, 0, 0, 0, 0, 1
2194, 2.23209, 9.15465, 9.52742, 0, 0, 0, 0, 0, 0, 1
2195, 1.34477, 2.78106, 9.91004, 0, 0, 0, 0, 0, 0, 1
2196, 6.53347, 3.78644, 7.07383, 0, 0, 0, 0, 0, 0, 1
2197, 8.4989, 4.55034, 2.68591, 0, 0, 0, 0, 0, 0, 1
2198, 6.21736, 4.20816, 6.89401, 0, 0, 0, 0, 0, 0, 1
2199, 6.03909, 7.21889, 6.76127, 0, 0, 0, 0, 0, 0, 1
2200, 7.11263, 4.90389, 7.4572, 0, 0, 0, 0, 0, 0, 1
2201, 6.61472, 7.05139, 0.82748, 0, 0, 0, 0, 0, 0, 1
2202, 0.0781505, 1.20412, 3.8225, 0, 0, 0, 0, 0, 0, 1
2203, 0.889071, 1.459, 5.70643, 0, 0, 0, 0, 0, 0, 1
2204, 2.82159, 7.75304, 5.62861, 0, 0, 0, 0, 0, 0, 1
2205, 0.950552, 6.20197, 9.09191, 0, 0, 0, 0, 0, 0, 1
2206, 5.1368, 0.401433, 6.87386, 0, 0, 0, 0, 0, 0, 1
2207, 9.91892, 4.97449, 3.86352, 0, 0, 0, 0, 0, 0, 1
2208, 7.71944, 0.832305, 6.7555, 0, 0, 0, 0, 0, 0, 1
2209, 8.76623, 4.21147, 8.98317, 0, 0, 0, 0, 0, 0, 1
2210, 5.60039, 9.40709, 8.29791, 0, 0, 0, 0, 0, 0, 1
2211, 5.77415, 0.432011, 1.95938, 0, 0, 0, 0, 0, 0, 1
2212, 4.22678, 1.89596, 7.36094, 0, 0, 0, 0, 0, 0, 1
2213, 9.05821, 3.64725, 8.52696, 0, 0, 0, 0, 0, 0, 1
2214, 0.509317, 5.43515, 4.05644, 0, 0, 0, 0, 0, 0, 1
2215, 7.70281, 2.35334, 0.832836, 0, 0, 0, 0, 0, 0, 1
2216, 5.89584, 9.49719, 5.87432, 0, 0, 0, 0, 0, 0, 1
2217, 2.05386, 5.96559, 9.83957, 0, 0, 0, 0, 0, 0, 1
2218, 6.78196, 9.15552, 2.32567, 0, 0, 0, 0, 0, 0, 1
2219, 0.424922, 4.44536, 7.12478, 0, 0, 0, 0, 0, 0, 1
2220, 0.576062, 8.32886, 9.86427, 0, 0, 0, 0, 0, 0, 1
2221, 5.60082, 0.243407, 3.79501, 0, 0, 0, 0, 0, 0, 1
2222, 5.47625, 6.24937, 4.78574, 0, 0, 0, 0, 0, 0, 1
2223, 7.93621, 3.81774, 4.48359, 0, 0, 0, 0, 0, 0, 1
2224, 1.20543, 0.64829, 5.03205, 0, 0, 0, 0, 0, 0, 1
2225, 5.70366, 7.42938, 6.40933, 0, 0, 0, 0, 0, 0, 1
2226, 3.0201, 5.05482, 0.735062, 0, 0, 0, 0, 0, 0, 1
2227, 4.39798, 5.21162, 6.23789, 0, 0, 0, 0, 0, 0, 1
2228, 7.93217, 0.769976, 5.6897, 0, 0, 0, 0, 0, 0, 1
2229, 7.8138, 7.42471, 0.985157, 0, 0, 0, 0, 0, 0, 1
2230, 0.748389, 5.76769, 1.9978, 0, 0, 0, 0, 0, 0, 1
2231, 0.248476, 0.0300949, 5.57859, 0, 0, 0, 0, 0, 0, 1
2232, 7.86185, 4.32216, 8.99449, 0, 0, 0, 0, 0, 0, 1
2233, 4.82964, 9.49225, 6.35668, 0, 0, 0, 0, 0, 0, 1
2234, 4.60398, 8.0572, 1.86334, 0, 0, 0, 0, 0, 0, 1
2235, 6.75179, 5.2471, 9.61865, 0, 0, 0, 0, 0, 0, 1
2236, 7.84681, 1.48935, 3.81018, 0, 0, 0, 0, 0, 0, 1
2237, 9.29429, 3.41676, 4.32074, 0, 0, 0, 0, 0, 0, 1
2238, 4.87413, 4.57956, 3.60157, 0, 0, 0, 0, 0, 0, 1
2239, 9.55722, 5.91675, 5.78796, 0, 0, 0, 0, 0, 0, 1
2240, 7.48858, 6.95311, 0.422517, 0, 0, 0, 0, 0, 0, 1
2241, 4.4679, 7.54516, 5.77026, 0, 0, 0, 0, 0, 0, 1
2242, 9.39127, 4.92891, 6.73097, 0, 0, 0, 0, 0, 0, 1
2243, 2.49872, 5.01328, 3.84396, 0, 0, 0, 0, 0, 0, 1
2244, 2.36806, 3.65055, 9.67983, 0, 0, 0, 0, 0, 0, 1
2245, 0.017486, 5.71039, 3.12022, 0, 0, 0, 0, 0, 0, 1
2246, 3.77795, 8.69233, 8.7682, 0, 0, 0, 0, 0, 0, 1
2247, 7.20882, 8.09657, 6.66661, 0, 0, 0, 0, 0, 0, 1
2248, 4.98624, 9.94511, 1.80478, 0, 0, 0, 0, 0, 0, 1
2249, 4.24856, 2.0349, 9.31125, 0, 0, 0, 0, 0, 0, 1
2250, 9.52888, 1.91088, 6.5754, 0, 0, 0, 0, 0, 0, 1
2251, 1.94656, 2.06435, 9.90406, 0, 0, 0, 0, 0, 0, 1
2252, 1.614, 4.67635, 4.68002, 0, 0, 0, 0, 0, 0, 1
2253, 6.86266, 2.50556, 6.8571, 0, 0, 0, 0, 0, 0, 1
2254, 9.27122, 1.37429, 8.54308, 0, 0, 0, 0, 0, 0, 1
2255, 2.49385, 3.98992, 4.46263, 0, 0, 0, 0, 0, 0, 1
2256, 4.76583, 5.35301, 8.02701, 0, 0, 0, 0, 0, 0, 1
2257, 8.7576, 1.19777, 7.59162, 0, 0, 0, 0, 0, 0, 1
2258, 0.0436074, 8.19098, 0.860628, 0, 0, 0, 0, 0, 0, 1
2259, 9.33136, 2.37363, 5.15226, 0, 0, 0, 0, 0, 0, 1
2260, 9.55861, 3.9895, 1.49864, 0, 0, 0, 0, 0, 0, 1
2261, 9.67156, 8.58545, 3.40465, 0, 0, 0, 0, 0, 0, 1
2262, 8.49549, 9.29485, 7.11334, 0, 0, 0, 0, 0, 0, 1
2263, 3.8474, 8.33562, 3.10348, 0, 0, 0, 0, 0, 0, 1
2264, 9.23456, 7.09622, 7.43229, 0, 0, 0, 0, 0, 0, 1
2265, 0.489108, 0.50119, 6.3423, 0, 0, 0, 0, 0, 0, 1
2266, 7.58457, 5.63167, 1.09003, 0, 0, 0, 0, 0, 0, 1
2267, 2.1672, 8.49315, 6.41196, 0, 0, 0, 0, 0, 0, 1
2268, 5.01867, 2.54778, 0.88848, 0, 0, 0, 0, 0, 0, 1
2269, 4.1288, 6.0783, 6.86331, 0, 0, 0, 0, 0, 0, 1
2270, 0.541549, 1.10854, 8.23456, 0, 0, 0, 0, 0, 0, 1
2271, 8.25829, 3.58652, 8.63323, 0, 0, 0, 0, 0, 0, 1
2272, 4.86579, 5.98541, 8.12788, 0, 0, 0, 0, 0, 0, 1
2273, 8.02434, 1.78939, 6.09199, 0, 0, 0, 0, 0, 0, 1
2274, 5.2383, 4.78772, 9.61368, 0, 0, 0, 0, 0, 0, 1
2275, 7.53741, 7.34621, 4.7752, 0, 0, 0, 0, 0, 0, 1
2276, 1.25811, 9.22962, 7.05375, 0, 0, 0, 0, 0, 0, 1
2277, 5.27728, 9.56655, 3.04604, 0, 0, 0, 0, 0, 0, 1
2278, 7.41532, 2.61567, 7.36382, 0, 0, 0, 0, 0, 0, 1
2279, 7.58814, 2.34702, 2.62732, 0, 0, 0, 0, 0, 0, 1
2280, 8.21814, 7.04641, 3.96515, 0, 0, 0, 0, 0, 0, 1
2281, 9.45367, 1.27552, 7.20225, 0, 0, 0, 0, 0, 0, 1
2282, 8.27801, 2.48408, 8.34331, 0, 0, 0, 0, 0, 0, 1
2283, 6.06173, 3.0102, 0.825952, 0, 0, 0, 0, 0, 0, 1
2284, 8.42388, 7.76526, 6.75143, 0, 0, 0, 0, 0, 0, 1
2285, 9.43051, 5.38608, 3.61711, 0, 0, 0, 0, 0, 0, 1
2286, 8.53541, 5.4506, 7.21595, 0, 0, 0, 0, 0, 0, 1
2287, 4.92632, 3.89517, 1.07788, 0, 0, 0, 0, 0, 0, 1
2288, 8.19103, 4.47337, 6.13193, 0, 0, 0, 0, 0, 0, 1
2289, 7.61023, 2.18394, 2.15348, 0, 0, 0, 0, 0, 0, 1
2290, 8.39182, 9.02524, 2.5256, 0, 0, 0, 0, 0, 0, 1
2291, 6.05326, 6.01505, 6.23413, 0, 0, 0, 0, 0, 0, 1
2292, 2.20418, 8.63161, 2.22579, 0, 0, 0, 0, 0, 0, 1
2293, 4.02106, 6.6631, 7.97391, 0, 0, 0, 0, 0, 0, 1
2294, 5.29135, 0.601437, 8.14589, 0, 0, 0, 0, 0, 0, 1
2295, 8.17725, 8.65575, 6.19067, 0, 0, 0, 0, 0, 0, 1
2296, 0.978848, 1.41695, 3.99849, 0, 0, 0, 0, 0, 0, 1
2297, 8.99829, 1.61524, 8.83504, 0, 0, 0, 0, 0, 0, 1
2298, 6.58609, 3.74499, 7.0653, 0, 0, 0, 0, 0, 0, 1
2299, 1.92665, 0.391228, 3.03775, 0, 0, 0, 0, 0, 0, 1
2300, 1.28796, 3.1338, 9.24069, 0, 0, 0, 0, 0, 0, 1
2301, 1.05561, 0.660426, 0.83319, 0, 0, 0, 0, 0, 0, 1
2302, 8.99305, 6.90463, 6.30783, 0, 0, 0, 0, 0, 0, 1
2303, 8.94097, 9.17812, 9.9943, 0, 0, 0, 0, 0, 0, 1
2304, 9.2371, 5.32901, 8.92895, 0, 0, 0, 0, 0, 0, 1
2305, 5.61395, 7.20446, 0.849283, 0, 0, 0, 0, 0, 0, 1
2306, 6.23502, 1.77816, 5.06173, 0, 0, 0, 0, 0, 0, 1
2307, 0.386853, 2.78493, 0.834004, 0, 0, 0, 0, 0, 0, 1
2308, 2.13679, 1.16941, 0.281451, 0, 0, 0, 0, 0, 0, 1
2309, 5.02003, 8.58326, 6.48493, 0, 0, 0, 0, 0, 0, 1
2310, 7.83914, 3.91276, 5.61968, 0, 0, 0, 0, 0, 0, 1
2311, 1.95326, 0.955584, 6.85975, 0, 0, 0, 0, 0, 0, 1
2312, 9.1077, 9.82165, 2.87617, 0, 0, 0, 0, 0, 0, 1
